"","valorTotal","cnpj","xLgr","timestamp","infCpl","vToTrib","date","week_day"
"1430","48.8","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T13:26:18.000Z","Mesa 58","3.96",2016-01-21,"Thursday"
"1431","27.34","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T13:26:28.000Z","Mesa 57","1.58",2016-01-21,"Thursday"
"1432","66.59","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T13:26:36.000Z","Mesa 53","7.43",2016-01-21,"Thursday"
"1433","87.87","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T13:32:23.000Z","Mesa 63","7.51",2016-01-21,"Thursday"
"1434","29.49","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T13:32:34.000Z","Mesa 56","1.24",2016-01-21,"Thursday"
"1435","23.18","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T13:32:44.000Z","Mesa 60","0.97",2016-01-21,"Thursday"
"1436","29.6","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T13:32:56.000Z","Mesa 59","3.15",2016-01-21,"Thursday"
"1437","20.95","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T13:42:44.000Z","Mesa 72","4.37",2016-01-21,"Thursday"
"1438","26.06","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T13:43:22.000Z","Mesa 75","1.09",2016-01-21,"Thursday"
"1439","33.99","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T13:44:27.000Z","Mesa 70","3.34",2016-01-21,"Thursday"
"1440","131.81","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T13:46:30.000Z","Mesa 66","15.17",2016-01-21,"Thursday"
"1441","30.04","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T13:46:38.000Z","Mesa 69","1.26",2016-01-21,"Thursday"
"1442","74.43","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T13:53:09.000Z","Mesa 67","6.95",2016-01-21,"Thursday"
"1443","49.9","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T13:55:27.000Z","Mesa 78","4.01",2016-01-21,"Thursday"
"1444","68.93","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T13:59:14.000Z","Mesa 71","8.0",2016-01-21,"Thursday"
"1445","11.79","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T13:59:25.000Z","Mesa 81","0.5",2016-01-21,"Thursday"
"1446","31.21","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T14:13:30.000Z","Mesa 82","2.79",2016-01-21,"Thursday"
"1447","34.7","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T14:14:47.000Z","Mesa 83","1.46",2016-01-21,"Thursday"
"1448","68.56","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T14:19:53.000Z","Mesa 76","4.79",2016-01-21,"Thursday"
"1449","44.28","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T14:29:10.000Z","Mesa 64","3.77",2016-01-21,"Thursday"
"1450","40.21","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T19:42:04.000Z","Mesa 5","3.79",2016-01-21,"Thursday"
"1451","39.65","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T20:20:59.000Z","Mesa 2","3.77",2016-01-21,"Thursday"
"1452","129.77","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T20:21:52.000Z","Mesa 1","7.55",2016-01-21,"Thursday"
"1453","117.72","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T20:35:24.000Z","Mesa 8","12.6",2016-01-21,"Thursday"
"1454","109.82","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T20:36:15.000Z","Mesa 10","8.83",2016-01-21,"Thursday"
"1455","130.06","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T20:37:56.000Z","Mesa 96","11.78",2016-01-21,"Thursday"
"1456","18.65","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T20:40:31.000Z","Mesa 18","0.78",2016-01-21,"Thursday"
"1457","23.46","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T20:50:24.000Z","Mesa 3","2.62",2016-01-21,"Thursday"
"1458","78.75","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T20:54:00.000Z","Mesa 19","7.51",2016-01-21,"Thursday"
"1459","44.73","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T20:54:16.000Z","Mesa 16","3.98",2016-01-21,"Thursday"
"1460","40.47","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T20:54:25.000Z","Mesa 17","3.34",2016-01-21,"Thursday"
"1461","82.67","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T21:10:25.000Z","Mesa 92","11.91",2016-01-21,"Thursday"
"1462","38.41","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T21:10:39.000Z","Mesa 93","3.25",2016-01-21,"Thursday"
"1463","60.91","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T21:14:56.000Z","Mesa 35","4.66",2016-01-21,"Thursday"
"1464","37.18","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T21:15:56.000Z","Mesa 33","3.66",2016-01-21,"Thursday"
"1465","68.73","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T21:20:14.000Z","Mesa 46","4.53",2016-01-21,"Thursday"
"1466","101.92","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T21:27:00.000Z","Mesa 30","9.76",2016-01-21,"Thursday"
"1467","190.91","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T21:29:02.000Z","Mesa 36","16.43",2016-01-21,"Thursday"
"1468","96.87","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T21:36:29.000Z","Mesa 11","13.48",2016-01-21,"Thursday"
"1469","60.29","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T21:36:49.000Z","Mesa 13","2.54",2016-01-21,"Thursday"
"1470","50.07","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T21:37:35.000Z","Mesa 14","2.1",2016-01-21,"Thursday"
"1471","149.41","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T21:41:26.000Z","Mesa 22","13.76",2016-01-21,"Thursday"
"1472","85.52","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T21:41:48.000Z","Mesa 4","17.09",2016-01-21,"Thursday"
"1473","69.59","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T21:42:43.000Z","Mesa 28","6.73",2016-01-21,"Thursday"
"1474","41.3","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T21:43:28.000Z","Mesa 27","3.84",2016-01-21,"Thursday"
"1475","86.57","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T21:48:58.000Z","Mesa 51","5.27",2016-01-21,"Thursday"
"1476","81.09","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T21:49:20.000Z","Mesa 59","7.15",2016-01-21,"Thursday"
"1477","91.73","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:01:27.000Z","Mesa 97","22.33",2016-01-21,"Thursday"
"1478","44.61","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:05:14.000Z","Mesa 6","3.23",2016-01-21,"Thursday"
"1479","47.87","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:08:31.000Z","Mesa 95","15.19",2016-01-21,"Thursday"
"1480","65.16","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:09:33.000Z","Mesa 63","2.74",2016-01-21,"Thursday"
"1481","40.39","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:10:08.000Z","Mesa 26","3.83",2016-01-21,"Thursday"
"1482","106.57","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:11:17.000Z","Mesa 94","20.8",2016-01-21,"Thursday"
"1483","30.86","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:12:05.000Z","Mesa 98","6.4",2016-01-21,"Thursday"
"1484","72.52","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:12:32.000Z","Mesa 61","3.05",2016-01-21,"Thursday"
"1485","113.59","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:14:45.000Z","Mesa 57","13.06",2016-01-21,"Thursday"
"1486","145.55","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:15:58.000Z","Mesa 47","26.35",2016-01-21,"Thursday"
"1487","51.03","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:17:36.000Z","Mesa 23","8.1",2016-01-21,"Thursday"
"1488","40.06","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:18:41.000Z","Mesa 24","7.63",2016-01-21,"Thursday"
"1489","43.91","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:19:18.000Z","Mesa 42","1.84",2016-01-21,"Thursday"
"1490","16.6","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:19:47.000Z","Mesa 44","0.7",2016-01-21,"Thursday"
"1491","25.65","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:21:53.000Z","Mesa 43","1.08",2016-01-21,"Thursday"
"1492","40.48","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:22:12.000Z","Mesa 40","3.8",2016-01-21,"Thursday"
"1493","28.93","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:22:19.000Z","Mesa 25","5.47",2016-01-21,"Thursday"
"1494","47.47","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:22:28.000Z","Mesa 41","4.1",2016-01-21,"Thursday"
"1495","63.57","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:30:10.000Z","Mesa 70","8.41",2016-01-21,"Thursday"
"1496","76.13","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:31:16.000Z","Mesa 53","9.55",2016-01-21,"Thursday"
"1497","71.48","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:31:55.000Z","Mesa 56","4.64",2016-01-21,"Thursday"
"1498","29.64","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:32:32.000Z","Mesa 89","3.35",2016-01-21,"Thursday"
"1499","45.16","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:34:10.000Z","Mesa 90","8.85",2016-01-21,"Thursday"
"1500","73.27","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:38:08.000Z","Mesa 69","6.82",2016-01-21,"Thursday"
"1501","30.46","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:58:42.000Z","Mesa 72","3.38",2016-01-21,"Thursday"
"1502","78.74","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T22:59:29.000Z","Mesa 71","5.41",2016-01-21,"Thursday"
"1503","79.89","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T23:01:49.000Z","Mesa 68","13.48",2016-01-21,"Thursday"
"1504","59.82","01.234.567/0001-89","650 Castro St. unit 210","2016-01-21T23:11:07.000Z","Mesa 73","4.61",2016-01-21,"Thursday"
"1505","52.28","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T11:58:53.000Z","Mesa 21","4.3",2016-01-22,"Friday"
"1506","46.41","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:01:24.000Z","Mesa 4","2.38",2016-01-22,"Friday"
"1507","24.74","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:01:35.000Z","Mesa 5","3.57",2016-01-22,"Friday"
"1508","30.87","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:04:20.000Z","Mesa 27","1.3",2016-01-22,"Friday"
"1509","106.22","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:10:18.000Z","Mesa 1","9.09",2016-01-22,"Friday"
"1510","43.26","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:11:46.000Z","Mesa 18","5.28",2016-01-22,"Friday"
"1511","93.17","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:12:29.000Z","Mesa 2","4.34",2016-01-22,"Friday"
"1512","54.73","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:14:00.000Z","Mesa 17","2.3",2016-01-22,"Friday"
"1513","33.61","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:14:44.000Z","Mesa 14","1.41",2016-01-22,"Friday"
"1514","47.54","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:16:01.000Z","Mesa 13","2.0",2016-01-22,"Friday"
"1515","41.02","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:16:10.000Z","Mesa 16","1.72",2016-01-22,"Friday"
"1516","62.29","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:21:41.000Z","Mesa 19","6.36",2016-01-22,"Friday"
"1517","24.56","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:22:42.000Z","Mesa 30","3.13",2016-01-22,"Friday"
"1518","40.57","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:22:59.000Z","Mesa 29","1.71",2016-01-22,"Friday"
"1519","26.9","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:23:25.000Z","Mesa 33","3.23",2016-01-22,"Friday"
"1520","24.28","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:27:31.000Z","Mesa 46","1.02",2016-01-22,"Friday"
"1521","27.17","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:29:24.000Z","Mesa 22","3.24",2016-01-22,"Friday"
"1522","25.11","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:30:15.000Z","Mesa 38","3.16",2016-01-22,"Friday"
"1523","30.88","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:30:47.000Z","Mesa 40","3.4",2016-01-22,"Friday"
"1524","31.29","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:30:53.000Z","Mesa 23","3.42",2016-01-22,"Friday"
"1525","59.35","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:31:00.000Z","Mesa 11","5.04",2016-01-22,"Friday"
"1526","40.8","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:31:06.000Z","Mesa 8","5.17",2016-01-22,"Friday"
"1527","28.27","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:31:14.000Z","Mesa 10","3.29",2016-01-22,"Friday"
"1528","62.61","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:31:20.000Z","Mesa 9","3.98",2016-01-22,"Friday"
"1529","31.29","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:31:27.000Z","Mesa 7","3.42",2016-01-22,"Friday"
"1530","43.77","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:31:34.000Z","Mesa 6","3.94",2016-01-22,"Friday"
"1531","29.36","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:34:34.000Z","Mesa 57","1.23",2016-01-22,"Friday"
"1532","58.43","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:38:37.000Z","Mesa 36","6.7",2016-01-22,"Friday"
"1533","25.65","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:40:11.000Z","Mesa 24","1.08",2016-01-22,"Friday"
"1534","26.76","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:40:46.000Z","Mesa 25","3.23",2016-01-22,"Friday"
"1535","34.17","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:42:37.000Z","Mesa 55","3.54",2016-01-22,"Friday"
"1536","34.85","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:43:47.000Z","Mesa 53","3.57",2016-01-22,"Friday"
"1537","19.2","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:44:43.000Z","Mesa 58","0.81",2016-01-22,"Friday"
"1538","31.0","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:44:51.000Z","Mesa 51","1.3",2016-01-22,"Friday"
"1539","66.54","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:46:46.000Z","Mesa 47","4.9",2016-01-22,"Friday"
"1540","36.5","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:50:04.000Z","Mesa 42","3.64",2016-01-22,"Friday"
"1541","39.79","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:50:40.000Z","Mesa 43","3.77",2016-01-22,"Friday"
"1542","23.19","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:51:19.000Z","Mesa 44","3.08",2016-01-22,"Friday"
"1543","29.09","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:52:26.000Z","Mesa 59","1.22",2016-01-22,"Friday"
"1544","42.13","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:53:40.000Z","Mesa 70","3.87",2016-01-22,"Friday"
"1545","27.58","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:54:12.000Z","Mesa 71","3.26",2016-01-22,"Friday"
"1546","112.1","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T12:57:58.000Z","Mesa 41","8.91",2016-01-22,"Friday"
"1547","33.6","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:01:42.000Z","Mesa 60","1.41",2016-01-22,"Friday"
"1548","161.23","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:08:02.000Z","Mesa 75","15.19",2016-01-22,"Friday"
"1549","40.89","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:09:00.000Z","Mesa 91","3.82",2016-01-22,"Friday"
"1550","32.38","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:10:05.000Z","Mesa 76","3.0",2016-01-22,"Friday"
"1551","61.19","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:14:30.000Z","Mesa 81","4.67",2016-01-22,"Friday"
"1552","35.64","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:14:56.000Z","Mesa 82","1.5",2016-01-22,"Friday"
"1553","72.44","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:17:58.000Z","Mesa 80","4.68",2016-01-22,"Friday"
"1554","25.8","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:18:06.000Z","Mesa 66","1.08",2016-01-22,"Friday"
"1555","37.46","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:18:16.000Z","Mesa 92","3.68",2016-01-22,"Friday"
"1556","39.11","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:18:28.000Z","Mesa 67","3.74",2016-01-22,"Friday"
"1557","27.99","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:18:50.000Z","Mesa 78","3.28",2016-01-22,"Friday"
"1558","55.15","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:19:58.000Z","Mesa 93","3.96",2016-01-22,"Friday"
"1559","48.9","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:23:57.000Z","Mesa 89","2.05",2016-01-22,"Friday"
"1560","26.72","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:24:36.000Z","Mesa 90","1.12",2016-01-22,"Friday"
"1561","28.13","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:25:59.000Z","Mesa 68","1.18",2016-01-22,"Friday"
"1562","21.12","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:26:13.000Z","Mesa 69","0.89",2016-01-22,"Friday"
"1563","49.17","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:28:42.000Z","Mesa 83","5.52",2016-01-22,"Friday"
"1564","29.22","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:29:48.000Z","Mesa 85","1.23",2016-01-22,"Friday"
"1565","67.09","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:37:46.000Z","Mesa 96","4.46",2016-01-22,"Friday"
"1566","27.17","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:37:55.000Z","Mesa 88","2.78",2016-01-22,"Friday"
"1567","31.63","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:38:19.000Z","Mesa 86","4.91",2016-01-22,"Friday"
"1568","102.9","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:41:40.000Z","Mesa 95","6.42",2016-01-22,"Friday"
"1569","32.18","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:41:54.000Z","Mesa 87","4.94",2016-01-22,"Friday"
"1570","49.84","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:47:31.000Z","Mesa 94","8.0",2016-01-22,"Friday"
"1571","38.83","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:55:14.000Z","Mesa 64","3.73",2016-01-22,"Friday"
"1572","38.96","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:55:22.000Z","Mesa 63","3.28",2016-01-22,"Friday"
"1573","50.69","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T13:55:41.000Z","Mesa 99","2.98",2016-01-22,"Friday"
"1574","33.89","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T14:26:20.000Z","Mesa 72","3.53",2016-01-22,"Friday"
"1575","26.24","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T14:27:02.000Z","Mesa 73","2.46",2016-01-22,"Friday"
"1576","31.83","01.234.567/0001-89","650 Castro St. unit 210","2016-01-22T15:24:46.000Z","Mesa 77","2.98",2016-01-22,"Friday"
"1577","89.85","01.234.567/0001-89","650 Castro St. unit 210","2016-01-23T11:39:59.000Z","Mesa 1","3.77",2016-01-23,"Saturday"
"1578","51.04","01.234.567/0001-89","650 Castro St. unit 210","2016-01-23T11:59:44.000Z","Mesa 2","3.78",2016-01-23,"Saturday"
"1579","51.44","01.234.567/0001-89","650 Castro St. unit 210","2016-01-23T12:03:17.000Z","Mesa 16","2.16",2016-01-23,"Saturday"
"1580","134.57","01.234.567/0001-89","650 Castro St. unit 210","2016-01-23T12:04:14.000Z","Mesa 13","5.65",2016-01-23,"Saturday"
"1581","47.06","01.234.567/0001-89","650 Castro St. unit 210","2016-01-23T12:07:01.000Z","Mesa 4","4.08",2016-01-23,"Saturday"
"1582","106.73","01.234.567/0001-89","650 Castro St. unit 210","2016-01-23T12:09:57.000Z","Mesa 17","4.48",2016-01-23,"Saturday"
"1583","19.61","01.234.567/0001-89","650 Castro St. unit 210","2016-01-23T12:16:34.000Z","Mesa 8","0.82",2016-01-23,"Saturday"
"1584","22.92","01.234.567/0001-89","650 Castro St. unit 210","2016-01-23T12:17:13.000Z","Mesa 9","2.6",2016-01-23,"Saturday"
"1585","35.12","01.234.567/0001-89","650 Castro St. unit 210","2016-01-23T12:26:52.000Z","Mesa 7","3.58",2016-01-23,"Saturday"
"1586","31.97","01.234.567/0001-89","650 Castro St. unit 210","2016-01-23T12:28:35.000Z","Mesa 10","3.45",2016-01-23,"Saturday"
"1587","54.95","01.234.567/0001-89","650 Castro St. unit 210","2016-01-23T12:29:00.000Z","Mesa 11","5.33",2016-01-23,"Saturday"
"1588","31.29","01.234.567/0001-89","650 Castro St. unit 210","2016-01-23T12:30:07.000Z","Mesa 6","2.95",2016-01-23,"Saturday"
"1589","47.59","01.234.567/0001-89","650 Castro St. unit 210","2016-01-23T12:31:16.000Z","Mesa 22","2.0",2016-01-23,"Saturday"
"1590","76.67","01.234.567/0001-89","650 Castro St. unit 210","2016-01-23T12:32:01.000Z","Mesa 14","3.22",2016-01-23,"Saturday"
